account_id,creation_date,account_type,bank_name,is_dormant,days_since_last_activity,is_mule
ACC001487,2022-06-09,personal,Bank of Baroda,False,3,False
ACC008441,2023-09-19,personal,Canara Bank,False,16,False
ACC000227,2019-12-06,personal,Union Bank of India,False,7,False
ACC007890,2024-01-08,personal,Punjab National Bank,False,23,False
ACC001128,2022-02-24,personal,Kotak Mahindra Bank,False,25,False
ACC005070,2021-12-30,personal,HDFC Bank,False,3,False
ACC009166,2024-02-13,personal,IDBI Bank,False,6,False
ACC002208,2019-08-21,business,IndusInd Bank,False,7,False
ACC007993,2024-03-23,personal,Bank of India,False,1,False
ACC009842,2024-12-14,personal,Punjab National Bank,False,2,True
ACC006559,2022-12-03,personal,Bank of Baroda,False,8,False
ACC009921,2024-12-02,personal,Axis Bank,False,2,True
ACC003153,2023-07-21,personal,Canara Bank,False,1,False
ACC004441,2023-12-22,personal,IndusInd Bank,False,6,False
ACC007505,2021-07-18,personal,IndusInd Bank,False,8,False
ACC008957,2021-04-04,personal,State Bank of India,False,18,False
ACC006215,2022-01-11,business,HDFC Bank,False,24,False
ACC009598,2023-05-30,personal,Federal Bank,False,21,False
ACC002144,2020-05-23,personal,Punjab National Bank,False,20,False
ACC007411,2023-05-30,personal,Bank of Baroda,False,12,False
ACC008929,2023-10-23,personal,Union Bank of India,False,12,False
ACC002374,2020-07-02,personal,ICICI Bank,False,17,False
ACC002577,2022-03-17,personal,State Bank of India,False,17,False
ACC001632,2020-11-02,business,HDFC Bank,False,3,False
ACC004832,2020-06-20,business,Axis Bank,True,269,False
ACC002298,2022-10-31,personal,Federal Bank,False,11,False
ACC005033,2020-07-03,personal,HDFC Bank,False,3,False
ACC000156,2023-05-30,personal,HDFC Bank,False,23,False
ACC008046,2021-09-19,personal,Axis Bank,False,13,False
ACC006706,2020-10-14,personal,Union Bank of India,False,6,False
ACC003349,2019-08-18,personal,Axis Bank,False,9,False
ACC002879,2024-04-24,personal,IDBI Bank,False,14,False
ACC003413,2022-08-10,personal,Canara Bank,False,23,False
ACC007768,2024-05-03,personal,Federal Bank,True,304,False
ACC004189,2022-07-30,business,IndusInd Bank,False,1,False
ACC009610,2022-08-09,personal,Kotak Mahindra Bank,False,22,False
ACC009734,2024-12-28,personal,IndusInd Bank,False,1,True
ACC007251,2023-06-06,personal,ICICI Bank,False,16,False
ACC007613,2022-06-25,business,Bank of Baroda,False,9,False
ACC006919,2023-04-21,personal,Federal Bank,False,5,False
ACC009681,2021-12-10,personal,Yes Bank,True,266,False
ACC009671,2022-07-07,personal,Kotak Mahindra Bank,False,9,False
ACC004794,2021-11-14,personal,HDFC Bank,False,8,False
ACC005654,2022-06-27,personal,Canara Bank,False,3,False
ACC002495,2023-11-18,personal,Federal Bank,False,4,False
ACC007304,2019-09-12,personal,HDFC Bank,False,26,False
ACC002372,2019-11-18,personal,State Bank of India,False,13,False
ACC004091,2020-05-01,business,Bank of Baroda,False,19,False
ACC009471,2024-01-24,business,IDBI Bank,False,27,False
ACC003461,2024-06-14,business,Union Bank of India,False,13,False
ACC007006,2020-09-12,personal,Yes Bank,False,12,False
ACC005391,2024-06-25,personal,Federal Bank,False,24,False
ACC007172,2022-07-26,personal,Canara Bank,False,29,False
ACC005696,2019-09-24,business,Union Bank of India,True,159,False
ACC005664,2022-12-11,personal,IndusInd Bank,True,179,False
ACC004503,2021-11-28,business,Bank of India,False,27,False
ACC002550,2023-12-28,personal,Yes Bank,False,29,False
ACC004715,2021-07-09,personal,State Bank of India,False,29,False
ACC000847,2020-12-28,personal,ICICI Bank,False,22,False
ACC003344,2021-03-08,business,Federal Bank,False,12,False
ACC000938,2022-08-07,personal,Kotak Mahindra Bank,False,5,False
ACC004825,2022-04-11,personal,Kotak Mahindra Bank,False,10,False
ACC009693,2019-11-01,personal,IndusInd Bank,False,13,False
ACC008863,2019-12-08,personal,Punjab National Bank,False,9,False
ACC008610,2020-11-08,business,ICICI Bank,False,1,False
ACC005354,2022-03-13,personal,Kotak Mahindra Bank,False,13,False
ACC005477,2019-08-02,personal,State Bank of India,False,27,False
ACC009723,2024-12-02,personal,Union Bank of India,False,2,True
ACC000756,2024-04-26,personal,Canara Bank,False,2,False
ACC004750,2021-08-29,business,State Bank of India,False,15,False
ACC002644,2019-11-22,personal,Kotak Mahindra Bank,False,19,False
ACC004162,2020-06-27,personal,Bank of Baroda,False,1,False
ACC008648,2023-03-23,business,Bank of India,False,22,False
ACC003165,2021-10-31,business,Yes Bank,False,14,False
ACC006497,2022-08-02,personal,IndusInd Bank,False,2,False
ACC005987,2024-05-01,personal,IndusInd Bank,False,30,False
ACC003873,2022-05-10,personal,Bank of India,False,19,False
ACC007751,2022-03-23,personal,Bank of Baroda,False,10,False
ACC006523,2020-09-09,personal,Yes Bank,True,362,False
ACC003418,2024-02-20,personal,Yes Bank,False,28,False
ACC009904,2024-12-07,personal,Punjab National Bank,False,4,True
ACC002061,2022-06-18,personal,ICICI Bank,False,15,False
ACC000549,2020-03-30,personal,Punjab National Bank,False,17,False
ACC004453,2021-04-08,personal,Bank of India,False,20,False
ACC002812,2020-06-11,personal,Kotak Mahindra Bank,False,23,False
ACC008777,2019-12-07,personal,ICICI Bank,False,11,False
ACC008995,2023-09-24,personal,Axis Bank,False,4,False
ACC002549,2023-06-02,personal,HDFC Bank,False,5,False
ACC006069,2021-04-09,business,IDBI Bank,False,30,False
ACC003169,2023-12-06,personal,Federal Bank,False,26,False
ACC007054,2019-11-02,personal,Federal Bank,False,14,False
ACC004828,2020-05-31,personal,Canara Bank,False,3,False
ACC009570,2021-01-20,personal,Union Bank of India,False,19,False
ACC001259,2020-01-22,business,Canara Bank,False,11,False
ACC008712,2024-01-05,personal,ICICI Bank,True,316,False
ACC003661,2022-03-27,personal,Union Bank of India,False,7,False
ACC007922,2022-09-07,personal,HDFC Bank,False,18,False
ACC001024,2022-06-04,personal,Union Bank of India,False,18,False
ACC004965,2019-12-02,personal,Punjab National Bank,False,3,False
ACC000752,2022-11-19,personal,IDBI Bank,False,29,False
ACC003942,2023-07-03,personal,IndusInd Bank,False,0,False
ACC003710,2021-07-12,personal,Axis Bank,True,264,False
ACC009960,2024-12-06,personal,Union Bank of India,False,4,True
ACC001951,2023-10-29,business,IndusInd Bank,False,26,False
ACC006314,2020-07-09,personal,Kotak Mahindra Bank,False,10,False
ACC000351,2020-03-07,personal,ICICI Bank,False,21,False
ACC001511,2021-08-17,personal,Kotak Mahindra Bank,False,26,False
ACC004829,2023-07-16,personal,Bank of Baroda,False,4,False
ACC009616,2021-02-05,business,IDBI Bank,False,24,False
ACC003746,2020-03-13,personal,Bank of India,False,16,False
ACC005799,2023-11-16,personal,ICICI Bank,False,6,False
ACC000701,2023-06-12,personal,Yes Bank,False,19,False
ACC003693,2022-05-28,business,Kotak Mahindra Bank,False,2,False
ACC004614,2024-06-27,personal,Kotak Mahindra Bank,False,30,False
ACC007213,2023-10-20,personal,Union Bank of India,False,0,False
ACC000561,2022-01-24,personal,HDFC Bank,False,5,False
ACC002318,2022-08-24,business,Axis Bank,False,28,False
ACC003098,2021-09-03,personal,Yes Bank,False,27,False
ACC004838,2019-11-12,personal,HDFC Bank,False,3,False
ACC003150,2020-10-14,personal,Canara Bank,False,25,False
ACC005608,2020-12-09,personal,Axis Bank,True,159,False
ACC004299,2021-10-19,personal,IDBI Bank,False,13,False
ACC004618,2024-05-13,personal,Bank of India,False,15,False
ACC004074,2020-06-19,personal,State Bank of India,False,10,False
ACC003994,2023-11-29,personal,Bank of Baroda,False,27,False
ACC006373,2023-06-12,personal,IDBI Bank,False,9,False
ACC006167,2020-01-17,business,Canara Bank,False,19,False
ACC001047,2021-07-18,business,Canara Bank,False,14,False
ACC002939,2022-06-13,personal,Kotak Mahindra Bank,False,0,False
ACC001808,2021-11-26,personal,IndusInd Bank,False,24,False
ACC003166,2023-08-13,personal,Punjab National Bank,False,27,False
ACC000414,2020-08-21,personal,ICICI Bank,True,271,False
ACC001340,2019-08-14,personal,Bank of India,False,22,False
ACC009371,2021-12-30,personal,Bank of Baroda,False,7,False
ACC007740,2022-01-20,personal,Yes Bank,False,9,False
ACC005060,2022-01-13,business,Punjab National Bank,False,4,False
ACC004633,2023-03-19,personal,IndusInd Bank,False,13,False
ACC004609,2024-06-23,personal,Yes Bank,False,11,False
ACC007366,2023-08-21,personal,ICICI Bank,False,3,False
ACC001469,2020-07-15,personal,Axis Bank,False,28,False
ACC001710,2021-05-01,personal,Bank of Baroda,False,11,False
ACC006270,2021-01-02,business,Bank of India,False,0,False
ACC008732,2023-10-26,personal,Federal Bank,False,29,False
ACC002271,2019-08-28,personal,Yes Bank,False,25,False
ACC001583,2022-08-15,personal,IndusInd Bank,False,13,False
ACC001412,2021-12-07,personal,Kotak Mahindra Bank,False,12,False
ACC004111,2023-08-21,personal,State Bank of India,False,10,False
ACC007652,2024-03-12,personal,Bank of Baroda,False,25,False
ACC006693,2022-05-23,personal,Union Bank of India,False,16,False
ACC001722,2022-02-13,personal,HDFC Bank,False,16,False
ACC002024,2022-05-05,business,Canara Bank,False,29,False
ACC002212,2023-06-21,business,ICICI Bank,False,14,False
ACC001507,2024-04-05,personal,Axis Bank,False,25,False
ACC002622,2022-02-07,personal,ICICI Bank,False,3,False
ACC005290,2020-12-06,personal,Union Bank of India,False,5,False
ACC009128,2021-01-15,personal,ICICI Bank,False,11,False
ACC001321,2021-02-17,personal,HDFC Bank,False,23,False
ACC000842,2021-02-17,personal,IndusInd Bank,False,28,False
ACC001146,2020-07-21,personal,IDBI Bank,False,29,False
ACC003624,2020-06-03,personal,Bank of Baroda,False,15,False
ACC004280,2024-06-09,personal,Bank of India,False,5,False
ACC009010,2021-10-15,personal,IDBI Bank,False,1,False
ACC008986,2023-12-16,personal,Bank of Baroda,False,13,False
ACC004681,2021-07-09,personal,IDBI Bank,False,0,False
ACC000463,2021-03-15,personal,HDFC Bank,False,8,False
ACC001754,2022-02-04,personal,IndusInd Bank,False,9,False
ACC003936,2019-09-13,business,Kotak Mahindra Bank,False,4,False
ACC007933,2023-09-23,personal,Yes Bank,False,1,False
ACC009460,2023-03-04,personal,IndusInd Bank,False,23,False
ACC004401,2024-06-28,personal,ICICI Bank,False,29,False
ACC004700,2021-08-21,personal,ICICI Bank,False,6,False
ACC008991,2023-03-15,personal,State Bank of India,False,4,False
ACC000378,2020-03-13,personal,Federal Bank,True,264,False
ACC003106,2021-07-20,personal,Yes Bank,False,30,False
ACC008215,2019-11-09,personal,Bank of Baroda,False,10,False
ACC001335,2020-12-21,personal,Axis Bank,False,3,False
ACC001223,2024-04-23,business,Canara Bank,False,8,False
ACC003848,2021-07-01,personal,Bank of Baroda,False,12,False
ACC002716,2022-11-08,personal,Punjab National Bank,False,27,False
ACC006837,2021-04-05,personal,Bank of India,False,26,False
ACC002952,2023-10-24,personal,IndusInd Bank,False,23,False
ACC001350,2021-10-03,personal,Bank of Baroda,False,7,False
ACC001082,2020-09-23,personal,Yes Bank,False,8,False
ACC006453,2023-09-15,personal,Kotak Mahindra Bank,False,0,False
ACC001811,2021-12-25,personal,Canara Bank,False,0,False
ACC004121,2020-06-27,personal,Punjab National Bank,False,3,False
ACC001351,2021-11-29,personal,State Bank of India,False,12,False
ACC007817,2021-01-16,personal,ICICI Bank,False,20,False
ACC008796,2020-02-17,personal,ICICI Bank,False,1,False
ACC001894,2024-02-06,business,IDBI Bank,False,30,False
ACC006639,2021-04-25,personal,Yes Bank,False,13,False
ACC000565,2021-11-06,personal,IDBI Bank,False,9,False
ACC003903,2020-07-19,personal,IDBI Bank,False,2,False
ACC007100,2023-04-27,personal,State Bank of India,False,15,False
ACC003673,2019-07-20,personal,State Bank of India,False,4,False
ACC004366,2019-11-17,business,IndusInd Bank,False,0,False
ACC007545,2022-09-28,personal,Bank of India,False,19,False
ACC001212,2021-05-30,personal,Punjab National Bank,False,12,False
ACC001189,2021-10-31,personal,IDBI Bank,False,22,False
ACC003955,2020-08-11,personal,Canara Bank,False,16,False
ACC000898,2022-12-03,personal,IDBI Bank,True,324,False
ACC004786,2021-01-30,personal,Bank of Baroda,False,13,False
ACC008092,2023-08-29,personal,Canara Bank,False,28,False
ACC004602,2022-08-26,personal,IndusInd Bank,False,21,False
ACC008896,2023-05-03,business,ICICI Bank,True,364,False
ACC003454,2024-01-27,business,Punjab National Bank,True,75,False
ACC003609,2022-09-06,personal,Kotak Mahindra Bank,True,82,False
ACC008157,2019-12-09,personal,Kotak Mahindra Bank,False,29,False
ACC008765,2024-03-08,personal,Punjab National Bank,False,30,False
ACC009677,2019-07-15,personal,Federal Bank,False,30,False
ACC007572,2021-07-26,personal,HDFC Bank,False,8,False
ACC003909,2024-04-06,personal,HDFC Bank,False,25,False
ACC004028,2023-10-27,personal,Bank of India,False,25,False
ACC003931,2024-05-01,personal,Canara Bank,False,13,False
ACC002332,2020-08-25,personal,IDBI Bank,False,29,False
ACC007302,2022-03-22,personal,Federal Bank,False,8,False
ACC002262,2021-06-18,personal,IndusInd Bank,False,18,False
ACC009260,2022-01-12,personal,Canara Bank,False,16,False
ACC005781,2023-05-10,personal,IDBI Bank,False,30,False
ACC002595,2022-12-06,personal,Punjab National Bank,False,10,False
ACC007200,2019-10-28,business,Federal Bank,False,17,False
ACC003593,2022-07-07,personal,Axis Bank,False,25,False
ACC005216,2021-11-04,business,HDFC Bank,False,6,False
ACC001030,2024-04-10,personal,HDFC Bank,False,21,False
ACC007433,2021-03-17,personal,Bank of India,False,5,False
ACC007877,2023-04-24,personal,ICICI Bank,False,16,False
ACC008823,2020-12-27,personal,Kotak Mahindra Bank,False,20,False
ACC008236,2019-08-18,personal,Canara Bank,False,13,False
ACC005733,2023-01-09,personal,Federal Bank,False,16,False
ACC005378,2020-10-09,personal,Union Bank of India,False,10,False
ACC007762,2022-09-19,business,HDFC Bank,False,14,False
ACC001755,2022-01-23,business,Axis Bank,False,18,False
ACC007355,2019-11-23,personal,Bank of Baroda,False,19,False
ACC004161,2024-01-17,personal,Axis Bank,False,29,False
ACC000231,2022-06-25,personal,Punjab National Bank,False,14,False
ACC008104,2021-02-08,business,State Bank of India,False,9,False
ACC000110,2022-08-03,business,Bank of Baroda,False,18,False
ACC005457,2023-11-21,business,Kotak Mahindra Bank,False,14,False
ACC006708,2019-09-04,personal,Bank of Baroda,False,26,False
ACC002514,2022-12-17,business,Yes Bank,False,12,False
ACC005961,2021-02-11,personal,Axis Bank,False,16,False
ACC004279,2021-06-14,personal,Bank of Baroda,False,9,False
ACC004720,2020-01-20,personal,Federal Bank,False,11,False
ACC002917,2024-03-06,personal,Punjab National Bank,False,22,False
ACC009390,2021-06-17,personal,Union Bank of India,False,13,False
ACC002992,2024-01-08,business,Punjab National Bank,False,25,False
ACC002317,2023-11-05,business,Union Bank of India,False,8,False
ACC004847,2020-10-16,personal,Yes Bank,False,19,False
ACC004292,2019-08-10,personal,Bank of India,False,25,False
ACC006991,2019-10-16,personal,Bank of India,False,27,False
ACC001515,2023-07-15,personal,State Bank of India,False,9,False
ACC000216,2021-03-06,business,Yes Bank,False,25,False
ACC009213,2023-06-17,personal,HDFC Bank,False,30,False
ACC009061,2022-08-10,personal,Bank of Baroda,False,1,False
ACC008417,2022-03-23,personal,Union Bank of India,False,24,False
ACC002263,2020-07-03,personal,Punjab National Bank,False,4,False
ACC005326,2024-06-15,personal,Bank of India,False,14,False
ACC006840,2020-08-16,business,Yes Bank,False,8,False
ACC008498,2022-05-17,business,Bank of India,False,11,False
ACC006010,2021-05-01,business,Bank of Baroda,False,5,False
ACC000893,2022-07-25,personal,Canara Bank,True,97,False
ACC001490,2022-05-08,personal,IndusInd Bank,False,26,False
ACC003003,2021-12-20,personal,Bank of India,False,17,False
ACC001850,2021-05-19,business,Punjab National Bank,False,14,False
ACC005199,2023-06-03,business,HDFC Bank,False,19,False
ACC006380,2022-07-27,personal,Union Bank of India,False,12,False
ACC000324,2022-12-17,personal,Axis Bank,False,1,False
ACC001215,2023-10-25,personal,ICICI Bank,False,13,False
ACC002899,2022-03-26,personal,Punjab National Bank,False,2,False
ACC002933,2022-03-19,personal,Union Bank of India,False,9,False
ACC003658,2023-09-14,personal,Bank of Baroda,False,21,False
ACC008678,2021-11-29,personal,Union Bank of India,False,6,False
ACC006673,2022-08-16,business,IndusInd Bank,False,26,False
ACC007972,2020-02-08,business,State Bank of India,False,23,False
ACC008586,2021-12-26,personal,ICICI Bank,False,27,False
ACC006169,2023-07-11,personal,Kotak Mahindra Bank,False,14,False
ACC009724,2024-12-02,personal,Union Bank of India,False,0,True
ACC001129,2020-09-13,personal,ICICI Bank,False,24,False
ACC008856,2023-09-16,personal,Axis Bank,False,7,False
ACC002918,2021-12-06,business,Bank of Baroda,False,6,False
ACC003902,2024-01-31,personal,Yes Bank,False,17,False
ACC007947,2020-05-07,personal,Yes Bank,False,7,False
ACC009097,2024-04-29,business,HDFC Bank,False,23,False
ACC003827,2020-10-16,personal,Canara Bank,False,11,False
ACC004923,2024-04-07,personal,Bank of India,False,19,False
ACC000208,2022-11-30,personal,Kotak Mahindra Bank,False,0,False
ACC003254,2023-11-15,personal,HDFC Bank,False,19,False
ACC002795,2023-05-11,personal,Bank of India,False,22,False
ACC005106,2023-05-11,personal,Axis Bank,False,12,False
ACC009011,2020-08-16,personal,Punjab National Bank,True,172,False
ACC000798,2023-01-15,personal,Federal Bank,False,22,False
ACC009105,2020-06-20,personal,IndusInd Bank,False,30,False
ACC000734,2022-01-09,personal,Federal Bank,False,16,False
ACC002244,2023-07-25,personal,State Bank of India,False,2,False
ACC000178,2021-05-07,personal,IDBI Bank,False,20,False
ACC005830,2020-01-06,personal,ICICI Bank,False,19,False
ACC007008,2023-05-18,personal,Axis Bank,False,23,False
ACC001174,2021-03-15,personal,Bank of Baroda,True,176,False
ACC006642,2019-10-18,personal,ICICI Bank,False,29,False
ACC005848,2024-06-24,personal,Federal Bank,False,18,False
